frame,Nose_x,Nose_y,Nose_c,Neck_x,Neck_y,Neck_c,RShoulder_x,RShoulder_y,RShoulder_c,RElbow_x,RElbow_y,RElbow_c,RWrist_x,RWrist_y,RWrist_c,LShoulder_x,LShoulder_y,LShoulder_c,LElbow_x,LElbow_y,LElbow_c,LWrist_x,LWrist_y,LWrist_c,MidHip_x,MidHip_y,MidHip_c,RHip_x,RHip_y,RHip_c,RKnee_x,RKnee_y,RKnee_c,RAnkle_x,RAnkle_y,RAnkle_c,LHip_x,LHip_y,LHip_c,LKnee_x,LKnee_y,LKnee_c,LAnkle_x,LAnkle_y,LAnkle_c,REye_x,REye_y,REye_c,LEye_x,LEye_y,LEye_c,REar_x,REar_y,REar_c,LEar_x,LEar_y,LEar_c,LBigToe_x,LBigToe_y,LBigToe_c,LSmallToe_x,LSmallToe_y,LSmallToe_c,LHeel_x,LHeel_y,LHeel_c,RBigToe_x,RBigToe_y,RBigToe_c,RSmallToe_x,RSmallToe_y,RSmallToe_c,RHeel_x,RHeel_y,RHeel_c
583,1090.57,263.965,0.801734,1131.28,311.479,0.671761,1070.21,320.489,0.555231,1009.15,384.957,0.288651,960.544,391.727,0.0656109,1194.61,301.285,0.576619,1225.14,390.632,0.322869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078.14,250.387,0.814509,1100.8,241.346,0.805697,0,0,0,1143.67,239.098,0.858785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,158.832,248.134,0.861386,176.915,336.335,0.15547,111.319,336.353,0.0935273,0,0,0,0,0,0,243.613,334.076,0.241207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.232,237.96,0.801485,171.232,226.648,0.771652,129.395,250.391,0.117967,201.78,225.516,0.471323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,1589.24,240.29,0.852851,1605.13,310.352,0.608652,1548.56,314.87,0.539932,0,0,0,0,0,0,1661.62,304.687,0.390567,1722.71,296.776,0.0880519,1748.7,258.346,0.0683773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577.9,232.321,0.856712,1601.7,230.068,0.863883,1562.13,249.241,0.59049,1623.19,245.877,0.635651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,651.829,195.048,0.765399,674.459,329.544,0.440577,593.05,323.902,0.320717,563.638,413.249,0.197428,629.218,294.53,0.727035,759.255,339.73,0.357967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626.957,189.326,0.800228,673.344,178.064,0.884084,607.731,220.968,0.529514,701.584,211.963,0.431723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,1389.1,239.134,0.915956,1378.97,320.519,0.744066,1326.94,322.774,0.644098,1321.27,399.67,0.168831,0,0,0,1434.31,319.382,0.583877,1452.44,390.614,0.231671,1404.95,330.672,0.274808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377.8,230.042,0.907763,1400.41,230.103,0.870648,1355.18,245.862,0.676653,1415.11,248.14,0.525461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,158.84,248.135,0.861829,175.782,331.839,0.181032,112.444,331.818,0.108693,0,0,0,0,0,0,243.609,334.092,0.265091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.235,237.955,0.803071,172.359,225.543,0.771319,129.395,249.303,0.103534,201.76,225.536,0.46855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,1090.58,262.861,0.796929,1131.29,311.476,0.679109,1070.21,320.497,0.560246,1009.18,381.587,0.315371,1008.06,384.954,0.0640038,1194.63,301.282,0.581738,1225.14,390.618,0.321024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078.14,249.299,0.828783,1101.91,241.352,0.80491,0,0,0,1143.7,239.097,0.860311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,1588.16,241.342,0.86569,1598.33,308.073,0.573619,1546.31,312.629,0.576775,0,0,0,0,0,0,1651.45,303.538,0.339994,1723.81,295.638,0.104232,1758.87,258.349,0.0830212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576.82,232.33,0.840312,1599.43,230.052,0.87005,1562.13,248.141,0.627851,1622.01,246.983,0.609786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,654.08,195.018,0.775494,675.567,329.564,0.406032,593.024,325.026,0.286511,563.646,413.249,0.165466,629.218,294.545,0.70553,760.378,339.755,0.352765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.054,187.073,0.838834,673.357,178.025,0.889306,608.831,218.752,0.504354,702.707,210.825,0.474776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,1390.22,239.136,0.886642,1380.04,320.53,0.749362,1326.91,323.895,0.624969,1322.38,401.937,0.154082,0,0,0,1434.34,318.265,0.582665,1452.43,386.104,0.196599,1406.08,327.283,0.291699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378.91,230.035,0.922152,1401.55,230.086,0.871741,1354.1,244.765,0.668798,1415.11,246.988,0.397255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,158.821,248.173,0.870563,175.781,330.705,0.187126,112.452,330.689,0.105098,0,0,0,0,0,0,242.503,334.089,0.264836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.249,237.958,0.803522,171.268,226.66,0.771808,130.485,249.244,0.0787616,201.793,225.512,0.464995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,1090.59,263.967,0.796245,1131.29,311.449,0.679713,1070.23,319.398,0.575104,1006.9,383.843,0.349202,1017.07,386.118,0.0577582,1195.73,301.274,0.575899,1225.16,390.617,0.322446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078.15,249.331,0.817926,1101.9,241.374,0.796518,0,0,0,1142.61,239.078,0.845617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,1588.14,241.355,0.862998,1598.31,304.674,0.583628,1548.56,312.596,0.599105,1602.84,360.101,0.19427,1623.19,276.404,0.13644,1650.3,296.781,0.407605,1724.97,292.246,0.0896891,1758.86,259.446,0.0842418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576.8,232.348,0.827293,1598.28,230.065,0.889607,1562.11,248.183,0.611987,1620.9,245.858,0.624172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,652.941,195.035,0.768552,674.477,330.679,0.414406,591.908,327.3,0.297216,561.371,413.248,0.169249,629.212,295.635,0.706027,760.387,340.868,0.347336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.039,187.084,0.831906,673.345,178.021,0.891962,606.598,218.74,0.508362,702.728,211.93,0.487327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,1392.5,239.054,0.83985,1380.04,320.551,0.7655,1325.81,323.895,0.635939,1320.15,401.947,0.178547,0,0,0,1434.35,319.381,0.618565,1451.31,391.759,0.24806,1407.17,328.434,0.33558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380.08,228.91,0.914061,1404.9,230.096,0.890848,1354.07,244.728,0.673022,1415.09,248.11,0.302281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,1090.59,263.956,0.797042,1130.18,311.492,0.67407,1070.22,320.524,0.561203,1009.18,383.836,0.31,0,0,0,1195.73,301.285,0.575641,1225.14,391.751,0.299205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078.15,249.288,0.839633,1103.01,241.35,0.802732,0,0,0,1143.69,239.038,0.838845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,158.855,248.178,0.858531,175.759,330.68,0.187298,112.437,326.174,0.109302,0,0,0,0,0,0,242.486,332.974,0.253713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.353,237.948,0.805841,173.513,226.642,0.781458,129.39,249.242,0.100222,202.895,225.533,0.477673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,1588.15,240.269,0.869156,1596.06,302.395,0.592935,1548.57,312.583,0.629269,1606.22,362.363,0.269211,1611.89,278.694,0.45499,1644.67,288.861,0.361554,1722.67,300.156,0.142179,1754.36,258.316,0.119153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576.81,232.332,0.83696,1598.3,230.08,0.881933,1562.1,248.18,0.627616,1618.66,241.397,0.594498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,654.063,196.137,0.736132,674.465,329.54,0.425277,593.051,323.897,0.317616,563.63,413.252,0.218057,629.229,294.522,0.73068,760.382,340.868,0.346351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.036,187.103,0.834736,673.37,176.968,0.891159,606.608,218.753,0.474542,703.842,211.936,0.472708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,1395.86,239.031,0.836339,1380.08,321.614,0.729218,1325.83,323.928,0.621595,1320.14,403.028,0.172397,0,0,0,1435.47,320.478,0.58461,1452.45,389.501,0.16555,1406.09,329.534,0.323386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381.22,228.888,0.873511,1406.03,231.128,0.919169,1356.31,244.742,0.675094,1415.13,249.308,0.351012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,1090.61,262.846,0.785127,1131.28,311.472,0.67718,1070.23,320.511,0.561115,1009.16,382.695,0.321149,0,0,0,1195.72,300.175,0.574644,1225.14,391.748,0.309571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078.16,249.295,0.840605,1104.14,241.34,0.804473,0,0,0,1143.74,239.06,0.846627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,159.922,248.153,0.844796,175.783,330.681,0.171736,113.572,327.299,0.101626,0,0,0,0,0,0,243.61,334.084,0.240187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.342,237.942,0.796314,173.494,225.549,0.775004,128.291,249.275,0.117515,201.798,225.518,0.468781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,1588.18,240.291,0.855496,1599.43,302.411,0.550962,1549.69,312.609,0.564223,1602.82,348.813,0.153307,1608.48,270.75,0.572386,1648.06,289.991,0.306415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577.92,232.307,0.870192,1597.22,230.101,0.902193,1562.1,247.011,0.639244,1614.15,239.091,0.464447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,655.181,196.12,0.765115,673.308,330.712,0.397863,591.89,327.309,0.300344,562.501,413.251,0.161007,629.245,294.533,0.733118,760.393,341.996,0.339635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.042,187.095,0.837023,674.407,178.022,0.888679,606.604,219.886,0.546621,703.848,213.082,0.482212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,1395.91,237.975,0.854663,1380.08,320.548,0.73775,1326.91,322.812,0.619858,1320.13,401.924,0.180197,0,0,0,1433.24,320.482,0.548491,1453.57,386.111,0.13471,1399.29,321.634,0.234186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381.23,228.926,0.885452,1406.03,230.103,0.918052,1358.55,244.756,0.700604,1415.08,249.268,0.262261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,159.929,248.173,0.836046,175.756,329.54,0.189627,112.452,323.904,0.110573,0,0,0,0,0,0,242.484,334.089,0.254329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.341,237.943,0.795408,173.516,226.646,0.777822,128.287,249.251,0.117324,201.791,225.512,0.456219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,1091.7,261.712,0.775,1132.42,311.444,0.677454,1071.33,320.47,0.570273,1009.18,382.707,0.302259,0,0,0,1195.73,301.255,0.579162,1225.15,389.498,0.313448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.35,249.326,0.844783,1104.13,241.344,0.806674,0,0,0,1143.75,239.054,0.829027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,1589.28,240.215,0.827307,1602.83,295.63,0.580149,1550.78,313.719,0.57989,1601.7,358.952,0.213425,1597.14,271.884,0.51909,1651.46,275.27,0.335316,1729.47,286.609,0.0920747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577.93,233.458,0.813876,1597.2,230.004,0.789665,1562.14,249.271,0.592675,1619.79,232.344,0.262337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,655.268,197.247,0.763118,671.06,329.551,0.404342,591.913,325.041,0.323672,563.622,413.251,0.193774,629.247,294.527,0.729663,758.139,339.743,0.349878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.051,187.105,0.832105,674.414,178.062,0.87728,607.731,220.966,0.585016,701.631,213.11,0.502822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,1395.9,237.985,0.852229,1381.2,321.68,0.710593,1325.81,325.036,0.588869,1322.4,400.796,0.152303,0,0,0,1438.85,321.688,0.578081,1453.55,386.1,0.114029,1398.17,329.568,0.283932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381.2,228.917,0.890422,1406.03,231.132,0.92434,1357.46,245.872,0.705136,1415.09,249.249,0.339131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,158.852,248.116,0.853964,173.518,329.576,0.299597,111.318,325.038,0.165503,0,0,0,0,0,0,242.491,334.1,0.387292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.252,236.846,0.798809,174.611,228.878,0.801461,129.393,249.245,0.182854,201.771,228.915,0.531034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,1091.73,261.705,0.759729,1132.42,311.476,0.684516,1071.35,320.506,0.557609,1013.69,378.197,0.246132,0,0,0,1195.76,301.272,0.584149,1225.15,388.36,0.293782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.44,249.256,0.827762,1106.4,241.354,0.818629,0,0,0,1144.87,239.062,0.827455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,652.984,194.958,0.787113,671.069,329.541,0.405454,591.912,323.902,0.327891,562.517,413.242,0.197059,629.226,294.487,0.738138,758.141,339.726,0.351814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.081,186.009,0.858824,674.433,178.054,0.871263,609.957,219.875,0.62469,702.709,213.08,0.523236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,1588.18,232.35,0.562263,1605.11,299.027,0.39453,1550.8,315.976,0.437666,0,0,0,0,0,0,1662.75,274.159,0.224254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576.78,232.323,0.681359,1597.14,223.287,0.588149,1562.1,252.665,0.377164,1622.06,232.339,0.129001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,1394.75,239.065,0.855973,1380.07,321.675,0.773677,1325.79,325.026,0.638454,1320.15,400.804,0.175698,0,0,0,1435.49,322.764,0.602533,1452.44,387.22,0.185695,1393.63,317.115,0.532132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380.06,229.995,0.921087,1404.95,231.136,0.910839,1354.09,246.977,0.710435,1415.06,249.245,0.312025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,159.947,248.114,0.840236,172.391,328.437,0.316432,110.187,321.651,0.187651,0,0,0,0,0,0,242.48,334.1,0.393029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.458,236.825,0.808082,174.647,227.782,0.807963,129.429,249.241,0.210353,201.791,227.797,0.507777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,1091.71,260.571,0.775439,1132.44,311.436,0.674483,1071.36,319.401,0.562082,1010.29,384.98,0.256503,0,0,0,1195.76,300.164,0.576507,1225.13,390.618,0.301686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.42,248.11,0.817725,1106.38,240.256,0.833614,0,0,0,1144.91,237.984,0.804119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,1588.18,240.236,0.859014,1605.06,306.946,0.585242,1548.53,315.991,0.555469,0,0,0,0,0,0,1662.77,297.908,0.339885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576.8,234.585,0.805458,1597.23,230.069,0.873723,1562.1,251.539,0.5754,1617.55,239.132,0.411355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,655.18,195.037,0.768562,673.292,329.583,0.421443,591.904,325.032,0.323807,561.372,413.24,0.197933,629.183,294.498,0.746146,759.258,339.757,0.355505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.092,187.069,0.839051,674.425,179.152,0.855046,607.748,221.028,0.579771,701.598,213.097,0.499091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,1390.25,239.098,0.883503,1380.09,323.91,0.737732,1325.78,328.4,0.618153,1320.12,401.902,0.171662,0,0,0,1435.5,321.689,0.583282,1449.04,386.107,0.172948,1388,321.607,0.619827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378.89,230.025,0.914247,1401.57,230.088,0.874137,1354.04,247.026,0.722078,1415.07,248.163,0.3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,159.962,248.101,0.831072,174.624,328.433,0.309804,111.307,321.65,0.179397,0,0,0,0,0,0,242.495,334.083,0.385903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.485,236.818,0.809669,174.657,227.789,0.807717,130.518,248.164,0.187949,201.778,228.89,0.516472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,1091.75,259.441,0.783588,1133.54,310.346,0.678996,1072.47,319.372,0.576251,1017.06,377.048,0.276465,1009.15,382.711,0.0643993,1196.85,299.014,0.569108,1225.14,387.236,0.309532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.41,248.161,0.839956,1105.3,240.22,0.837144,0,0,0,1144.9,237.979,0.80957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,1588.15,240.219,0.902969,1597.18,304.683,0.610957,1548.56,313.758,0.559885,1590.4,352.182,0.196335,1592.65,275.278,0.445484,1650.33,295.639,0.337566,1723.85,293.375,0.105433,1740.78,258.3,0.059408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576.79,232.36,0.827337,1597.2,230.094,0.911385,1562.11,250.416,0.578529,1616.42,241.362,0.429395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,654.076,196.167,0.733288,672.203,330.698,0.407824,590.778,326.177,0.304129,562.499,404.194,0.169573,629.194,294.488,0.736258,759.266,340.885,0.345553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.037,189.342,0.806876,674.426,178.071,0.85434,606.596,221.014,0.547244,701.599,213.098,0.48786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,1389.09,239.052,0.904359,1381.19,322.761,0.730626,1326.94,325.05,0.582057,1321.25,401.931,0.1743,1359.72,348.764,0.208603,1437.74,322.778,0.588777,1455.83,386.093,0.120045,1390.22,328.425,0.302793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.52,230.031,0.881366,1398.21,230.032,0.896351,1352.97,248.138,0.743073,1415.06,248.167,0.499281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,1091.73,258.371,0.816489,1133.52,310.34,0.67362,1072.47,319.382,0.576895,1010.31,383.842,0.267915,1009.18,383.819,0.061082,1196.85,297.899,0.568479,1225.17,389.498,0.293845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.41,247.03,0.839868,1105.3,240.207,0.840892,0,0,0,1144.85,236.839,0.794761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,159.961,248.117,0.831916,174.623,328.439,0.288785,111.31,322.767,0.165261,0,0,0,0,0,0,242.489,334.093,0.367852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.466,236.814,0.791844,174.642,226.645,0.797176,130.487,249.249,0.189801,202.878,226.673,0.519928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,1588.12,240.219,0.891882,1599.46,308.07,0.515316,1549.68,314.847,0.511763,1596.01,348.8,0.154467,1594.9,276.39,0.340891,1655.98,301.297,0.303473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575.69,233.443,0.812215,1597.17,230.084,0.910841,1561.03,250.444,0.582756,1615.3,240.277,0.592372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,654.112,196.153,0.756826,672.204,330.672,0.406959,591.89,323.922,0.309042,563.644,404.204,0.168763,629.232,294.476,0.733637,759.268,340.879,0.345984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.083,185.998,0.855335,674.457,178.057,0.857523,605.485,221,0.549643,701.618,211.972,0.467458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,1387.94,239.061,0.89067,1380.1,323.889,0.70846,1325.78,325.047,0.615177,1323.51,403.063,0.0901067,0,0,0,1437.72,327.31,0.579651,1454.71,387.238,0.135564,1385.71,330.65,0.505074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372.18,230.041,0.909061,1398.13,230.048,0.928712,1352.91,248.165,0.745523,1413.99,250.431,0.615358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,1091.73,258.354,0.825768,1132.43,310.346,0.670358,1071.38,319.392,0.579503,1012.55,380.445,0.260342,1010.28,382.712,0.0726581,1195.74,299.018,0.566748,1225.16,388.365,0.290377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.41,247.02,0.833944,1106.38,240.198,0.847188,0,0,0,1144.86,236.822,0.789242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,159.975,248.109,0.821441,173.516,329.546,0.292933,111.313,323.915,0.165426,0,0,0,0,0,0,242.486,334.084,0.378755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.464,236.82,0.794385,175.712,226.639,0.801274,129.415,249.254,0.208803,201.789,227.77,0.499557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,1588.1,240.236,0.895014,1593.77,304.715,0.527072,1546.29,312.627,0.580343,0,0,0,0,0,0,1633.38,297.904,0.349299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575.66,233.442,0.809083,1597.14,230.083,0.918178,1561.04,250.403,0.632248,1615.26,242.512,0.590219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,654.089,195.032,0.775212,673.29,329.581,0.413478,590.779,323.906,0.301263,563.636,404.201,0.178135,629.237,294.48,0.740488,760.379,342.011,0.346498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.079,185.98,0.864921,674.474,178.026,0.861241,607.724,220.985,0.573466,702.715,211.928,0.494699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,1385.72,239.101,0.846246,1380.06,321.636,0.734043,1325.78,322.779,0.637252,1323.53,401.905,0.15723,1354.08,357.824,0.157224,1434.37,321.659,0.602719,1459.23,384.971,0.121602,1390.25,337.453,0.230793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.04,230.074,0.934445,1397.03,230.047,0.922608,1352.88,249.241,0.726197,1413.96,249.25,0.616743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,1090.63,258.344,0.84533,1132.44,310.332,0.671177,1071.39,319.389,0.583301,1010.31,377.076,0.317897,1011.43,380.462,0.09479,1195.74,297.894,0.572538,1225.17,388.356,0.294203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.39,246.981,0.819879,1105.28,239.137,0.838527,0,0,0,1144.83,235.706,0.775888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,159.959,248.087,0.811864,172.387,328.423,0.302757,109.064,321.641,0.166284,0,0,0,0,0,0,242.478,334.076,0.395936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.378,236.81,0.783501,174.662,225.542,0.801072,129.389,248.178,0.190621,202.866,227.796,0.526649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,1587.03,240.273,0.886504,1591.54,302.425,0.65051,1545.17,312.576,0.632408,1551.94,370.269,0.0521199,0,0,0,1636.77,292.25,0.526014,1655.98,345.39,0.0774003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575.66,233.428,0.818164,1596.09,231.146,0.926822,1561.05,249.276,0.673625,1615.29,247.006,0.68251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,654.063,196.145,0.753929,673.342,330.677,0.408946,591.894,325.034,0.302852,562.501,413.242,0.179282,629.222,294.493,0.739287,761.507,341.994,0.35041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.073,187.069,0.851423,674.461,178.032,0.864098,608.848,220.976,0.601537,703.835,211.933,0.497119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
